filename,PR_mean,QRS_mean,QT_mean,P_duration_mean,R_amplitude_mean,T_amplitude_mean,RR_mean,SDNN,RMSSD
175.asc,176.7692307692308,219.1666666666666,434.0,88.7692307692308,0.2929735683854682,0.11299426882965272,757.8333333333334,9.361564446655747,10.565811073285554
176.asc,188.83333333333326,117.27272727272735,222.36363636363646,73.16666666666667,0.45038602430868474,0.010370002698386671,857.2727272727273,7.782158021466435,12.821856339859686
177.asc,174.0,180.2,391.8,82.54545454545455,0.6309414500783525,0.08227982413733453,871.4,8.811356308764275,9.3571125650788
178.asc,294.0000000000001,209.42857142857142,391.0,110.44444444444454,0.3481636956044583,0.0013468960166483131,1092.75,256.6085296711705,234.02930219464886
179.asc,178.4615384615384,145.66666666666666,344.5,86.30769230769228,0.26108744112026433,0.09164284952990359,771.5,83.34316608656844,72.66110626488124
180.asc,220.4,141.40000000000003,424.2,122.2,0.4826168976787303,0.15913604652422011,908.0,3.794733192202055,3.7712361663282534
181.asc,197.63636363636363,153.39999999999995,256.19999999999993,62.72727272727273,0.5020655559458401,0.03436306658386073,861.0,8.258329128825032,10.708252269472673
182.asc,205.27272727272728,258.0,538.0,57.45454545454545,0.9841019022945132,0.053496070506965226,850.4,20.37253052519495,30.43389922803554
183.asc,379.0,145.2,495.6,106.66666666666681,0.3985615813191356,0.2695898590437383,1456.3333333333333,463.15644105300845,545.3021180960147
184.asc,200.46153846153845,191.3333333333333,354.0,86.61538461538461,0.37406830508210526,0.14065782666692395,729.0769230769231,6.354423516327195,6.191391873668904
185.asc,206.30769230769224,108.0,332.1666666666667,89.84615384615378,0.425896228531585,0.16105497754886886,717.1666666666666,40.52536928339525,24.92169555008064
186.asc,209.33333333333334,154.0,419.5,93.77777777777776,0.8003572656301583,0.16473201943245083,1059.0,14.628738838327793,13.752921767495703
187.asc,190.1818181818181,165.81818181818173,387.090909090909,83.45454545454545,0.4457192126388306,0.342318542515394,864.9090909090909,18.710495574091542,12.09958676980334
188.asc,174.39999999999995,141.5000000000001,310.0,66.53333333333327,0.1097029756164905,0.10134096361401795,512.0,185.69150043373912,338.6610312947846
189.asc,176.9090909090908,136.5999999999999,409.6,87.81818181818177,0.6244619315019124,0.2753764962550693,919.4,60.86739685578807,67.90843508398316
